schoolname,ncesid,ncesdistid_geo,distname,level,ppe,enroll,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,locale,frpl
Two Rivers Dos Rios Elementary,411167001815,4111670,Springfield SD 19,Elementary,15474.3794285233,469.385964912222,-0.55815351,10.692193,0.18423645,0.085328862,0.22523385,Suburb,0.971156664583832
Walterville Elementary School,411167000588,4111670,Springfield SD 19,Elementary,15687.6236359212,169.396858813601,-0.55815351,10.692193,0.18423645,0.085328862,0.22523385,Suburb,0.42
Willamette Leadership Academy,411167001525,4111670,Springfield SD 19,High,6074.92614315487,291.898831311461,-0.55815351,10.692193,0.18423645,0.085328862,0.22523385,Suburb,0.7
Yolanda Elementary School,411167000589,4111670,Springfield SD 19,Elementary,14529.2692168257,396.900584795296,-0.55815351,10.692193,0.18423645,0.085328862,0.22523385,Suburb,0.5
Columbia City School,411172000189,4111720,St Helens SD 502,Elementary,3461.38949735897,239.806517083769,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.53
Lewis & Clark Elementary School,411172004195,4111720,St Helens SD 502,Elementary,12986.2577187101,473.116256863107,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.57
McBride Elementary School,411172000193,4111720,St Helens SD 502,Elementary,12783.5094630984,543.908611843082,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.39
Plymouth High School,411172001599,4111720,St Helens SD 502,High,12643.3114697251,70.9552250564495,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.0040585336
St Helens Arthur Academy,411172001732,4111720,St Helens SD 502,Elementary,3461.38949735897,188.036328550001,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.26
St Helens High School,411172000196,4111720,St Helens SD 502,High,14209.9773452996,825.325647005775,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.33
St Helens Middle School,411172000195,4111720,St Helens SD 502,Middle,13335.2249528161,427.970793017873,-0.031556472,10.978462,0.16341373,0.084689766,0.16782194,Town,0.45
St Paul Elementary School,411176000823,4111760,St Paul SD 45,Elementary,18421.8297992105,106.00083168561,1.3184373,11.238791,0.2644428,0.050526287,0.018458093,Rural,0.52
St Paul High School,411176000824,4111760,St Paul SD 45,High,16506.1808223451,125.872500881627,1.3184373,11.238791,0.2644428,0.050526287,0.018458093,Rural,0.34
Stanfield Elementary School,411179001119,4111790,Stanfield SD 61,Elementary,13148.0132562328,215.095890410926,-0.39835453,10.823066,0.110742,0.081310362,0.17104638,Town,0.72
Stanfield Secondary School,411179001120,4111790,Stanfield SD 61,High,13099.5794604021,264.249354872779,-0.39835453,10.823066,0.110742,0.081310362,0.17104638,Town,0.61
East Sutherlin Primary School,411194000338,4111940,Sutherlin SD 130,Elementary,10929.5417833277,421.087249169219,-0.29384586,10.659666,0.14160027,0.06727393,0.17857598,Town,0.63
Sutherlin High School,411194000341,4111940,Sutherlin SD 130,High,14602.8046905029,362.24192691023,-0.29384586,10.659666,0.14160027,0.06727393,0.17857598,Town,0.48
Sutherlin Middle School,411194000339,4111940,Sutherlin SD 130,Middle,12750.3852815368,197.644228703162,-0.29384586,10.659666,0.14160027,0.06727393,0.17857598,Town,0.63
Sutherlin Valley Online Academy,411194001849,4111940,Sutherlin SD 130,High,8691.75870602154,42.7501054372312,-0.29384586,10.659666,0.14160027,0.06727393,0.17857598,Town,0.73
West Sutherlin Intermediate,411194000340,4111940,Sutherlin SD 130,Elementary,10196.2332777931,323.397495016492,-0.29384586,10.659666,0.14160027,0.06727393,0.17857598,Town,0.63
Foster Elementary School,411197000701,4111970,Sweet Home SD 55,Elementary,11712.5707193275,334.587317073077,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.962593781175092
Hawthorne Elementary School,411197000702,4111970,Sweet Home SD 55,Elementary,15415.5855450149,347.42972027614,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.970890989545733
Holley Elementary School,411197000703,4111970,Sweet Home SD 55,Elementary,13648.8175508349,142.581719995576,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.949786811186932
Oak Heights Elementary School,411197000706,4111970,Sweet Home SD 55,Elementary,11344.5085090115,286.311674964078,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.971469718497247
Sweet Home Charter School,411197001643,4111970,Sweet Home SD 55,Elementary,4357.83473732208,137.440251572313,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.969065294610336
Sweet Home High School,411197000708,4111970,Sweet Home SD 55,High,13930.2347731248,676.755572873083,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.49
Sweet Home Junior High School,411197000707,4111970,Sweet Home SD 55,Middle,13862.0364116305,352.951543428198,-0.7021839,10.708099,0.10032065,0.10187436,0.21689133,Town,0.59
Applegate Elementary School,410690000422,4106900,Three Rivers/Josephine County SD,Middle,16006.7116337078,100.747058823512,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.3
Evergreen Elementary School,410690000465,4106900,Three Rivers/Josephine County SD,Elementary,14013.225201094,387.948395956861,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.957773831067607
Fleming Middle School,410690000466,4106900,Three Rivers/Josephine County SD,Middle,12325.1829725089,409.36935986267,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.16
Fruitdale Elementary School,410690000467,4106900,Three Rivers/Josephine County SD,Elementary,12626.8674694211,380.525714285558,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.960393371232785
Ft Vannoy Elementary School,410690000468,4106900,Three Rivers/Josephine County SD,Elementary,14322.5901281813,239.538235294091,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.996309828376397
Hidden Valley High School,410690000479,4106900,Three Rivers/Josephine County SD,High,13808.155800665,569.975750512825,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.2
Illinois Valley High School,410690000480,4106900,Three Rivers/Josephine County SD,High,16372.4326364777,307.703298460963,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.976755474000238
Lincoln Savage Middle School,410690000470,4106900,Three Rivers/Josephine County SD,Middle,12710.0023139234,397.95764705875,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.956781790163368
Lorna Byrne Middle School,410690000471,4106900,Three Rivers/Josephine County SD,Middle,13938.1406848847,319.0541316358,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.996340165738948
Madrona Elementary School,410690000472,4106900,Three Rivers/Josephine County SD,Elementary,14372.2926470633,339.778120309218,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.968150763008744
Manzanita Elementary School,410690000473,4106900,Three Rivers/Josephine County SD,Elementary,13949.6074260345,380.743555357578,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.965628291820176
North Valley High School,410690000481,4106900,Three Rivers/Josephine County SD,High,15682.4763096416,449.081625545241,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.18
Sunny Wolf Charter School,410690001797,4106900,Three Rivers/Josephine County SD,Elementary,5285.7077392703,105.378388432222,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.957549041723832
Williams Elementary School,410690000477,4106900,Three Rivers/Josephine County SD,Elementary,14209.4908217722,74.4152030434403,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.991187462010421
Woodland Charter School,410690001812,4106900,Three Rivers/Josephine County SD,Middle,5285.7077392703,176.334367108809,-0.46987423,10.607586,0.17164388,0.10033979,0.17336364,Suburb,0.19
Alberta Rider Elementary School,411224001668,4112240,Tigard-Tualatin SD 23J,Elementary,12392.4554756704,549.699071207394,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.2
Bridgeport Elementary School,411224001331,4112240,Tigard-Tualatin SD 23J,Elementary,13008.1843120728,546.93408929833,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.46
Charles F Tigard Elementary School,411224001190,4112240,Tigard-Tualatin SD 23J,Elementary,13498.2382882314,473.447330079018,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.39
Creekside Community High School,411224001722,4112240,Tigard-Tualatin SD 23J,High,24624.4922590235,150.469003554932,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.0031084004
Deer Creek Elementary School,411224001261,4112240,Tigard-Tualatin SD 23J,Elementary,12022.3224801846,600.868236248861,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.36
Durham Elementary School,411224001191,4112240,Tigard-Tualatin SD 23J,Elementary,12553.5863898678,564.458889404632,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.37
Edward Byrom Elementary School,411224001298,4112240,Tigard-Tualatin SD 23J,Elementary,12082.2526020634,555.557689219105,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.2
Hazelbrook Middle School,411224000381,4112240,Tigard-Tualatin SD 23J,Middle,12680.2827261945,985.295974700664,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.34
James Templeton Elementary School,411224001192,4112240,Tigard-Tualatin SD 23J,Elementary,12929.5040616527,556.678191765523,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.45
Mary Woodward Elementary School,411224001299,4112240,Tigard-Tualatin SD 23J,Elementary,11839.1884539292,574.13083414298,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.18
Metzger Elementary School,411224001193,4112240,Tigard-Tualatin SD 23J,Elementary,13445.1470535493,623.150130771617,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.947170893820003
Multi-sensory Instruction Teaching Children Hands-On (MITCH),411224004176,4112240,Tigard-Tualatin SD 23J,Middle,3212.13487058781,220.683358631093,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.06
Thomas R Fowler Middle School,411224001196,4112240,Tigard-Tualatin SD 23J,Middle,13974.9462582121,836.597644027609,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.35
Tigard High School,411224001198,4112240,Tigard-Tualatin SD 23J,High,14775.874204421,1784.07072266314,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.29
Tualatin Elementary School,411224001195,4112240,Tigard-Tualatin SD 23J,Elementary,13472.794101774,485.897236002802,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.42
Tualatin High School,411224000440,4112240,Tigard-Tualatin SD 23J,High,13711.5226267454,1904.71268272491,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.24
Twality Middle School,411224001197,4112240,Tigard-Tualatin SD 23J,Middle,12132.9234505459,1040.02081731249,0.8719911,11.093822,0.41559586,0.055205669,0.084985755,Suburb,0.32
East Elementary School,411232001070,4112320,Tillamook SD 9,Elementary,11637.1299891911,552.699999999963,-0.17550376,10.675779,0.18030259,0.055485025,0.17844145,Town,0.44
Liberty Elementary School,411232001071,4112320,Tillamook SD 9,Early Ed,13133.2846997993,323.376470588206,-0.17550376,10.675779,0.18030259,0.055485025,0.17844145,Town,0.54
South Prairie Elementary School,411232001072,4112320,Tillamook SD 9,Elementary,14018.4991918784,322.034419381691,-0.17550376,10.675779,0.18030259,0.055485025,0.17844145,Town,0.53
Tillamook High School,411232001075,4112320,Tillamook SD 9,High,15396.6816251817,662.833283207882,-0.17550376,10.675779,0.18030259,0.055485025,0.17844145,Town,0.4
Tillamook Junior High School,411232001074,4112320,Tillamook SD 9,Middle,12726.4048592271,355.929697478878,-0.17550376,10.675779,0.18030259,0.055485025,0.17844145,Town,0.43
Clara Brownell Middle School,411260001090,4112600,Umatilla SD 6R,Middle,11796.7518276155,339.285184155521,-0.80535364,10.675622,0.11060569,0.075509578,0.20496386,Town,0.955988152399659
McNary Heights Elementary School,411260001091,4112600,Umatilla SD 6R,Elementary,13544.4648897496,635.760439999665,-0.80535364,10.675622,0.11060569,0.075509578,0.20496386,Town,0.945397494877689
Umatilla High School,411260001092,4112600,Umatilla SD 6R,High,15460.7723473266,381.878612091729,-0.80535364,10.675622,0.11060569,0.075509578,0.20496386,Town,0.977714487942867
Union Elementary School,411269001132,4112690,Union SD 5,Elementary,12753.5329390256,176.999999999899,0.33227259,10.779956,0.19221143,0.056190941,0.10828812,Rural,0.53
Union High School,411269001133,4112690,Union SD 5,High,13235.4451970364,169.565231571983,0.33227259,10.779956,0.19221143,0.056190941,0.10828812,Rural,0.33
Vale Elementary School,410001400748,4100014,Vale SD 84,Elementary,11476.632040267,443.624999999969,-0.17906304,10.726071,0.1558589,0.0675053,0.16975792,Rural,0.965582894929685
Vale High School,410001400761,4100014,Vale SD 84,High,16562.1100655974,263.067567567497,-0.17906304,10.726071,0.1558589,0.0675053,0.16975792,Rural,0.980990947880782
Vale Middle School,410001401026,4100014,Vale SD 84,Middle,14946.0100499912,111.749999999992,-0.17906304,10.726071,0.1558589,0.0675053,0.16975792,Rural,0.999441495155916
Willowcreek Elementary School,410001400754,4100014,Vale SD 84,Middle,12702.5950573475,94.594594594593,-0.17906304,10.726071,0.1558589,0.0675053,0.16975792,Rural,0.972148654107004
Mist Elementary School,411293000186,4112930,Vernonia SD 47J,Elementary,16423.4109128818,20.695121951219,0.39913863,10.874721,0.18030453,0.061991852,0.1394574,Rural,0.0040387186
Vernonia Elementary School,411293000187,4112930,Vernonia SD 47J,Elementary,13587.0951899179,210.2455357142,0.39913863,10.874721,0.18030453,0.061991852,0.1394574,Rural,0.4
Vernonia High School,411293000188,4112930,Vernonia SD 47J,High,18730.4497908124,172.144539877244,0.39913863,10.874721,0.18030453,0.061991852,0.1394574,Rural,0.37
Vernonia Middle School,411293001673,4112930,Vernonia SD 47J,Middle,14145.1960677468,119.799141104257,0.39913863,10.874721,0.18030453,0.061991852,0.1394574,Rural,0.51
Wallowa Elementary School,411299001371,4112990,Wallowa SD 12,Elementary,19233.8954802338,86.158940397342,-0.0034678483,10.691393,0.1836639,0.064362831,0.14902371,Rural,0.64
Wallowa High School,411299001147,4112990,Wallowa SD 12,High,19361.508025413,92.666414380269,-0.0034678483,10.691393,0.1836639,0.064362831,0.14902371,Rural,0.47
Warrenton Grade School,411308000166,4113080,Warrenton-Hammond SD 30,Middle,13103.3052150194,734.537972830291,0.35834965,10.803268,0.20003982,0.053863972,0.11405593,Town,0.72
Warrenton High School,411308000167,4113080,Warrenton-Hammond SD 30,High,14121.5825304149,273.674845269648,0.35834965,10.803268,0.20003982,0.053863972,0.11405593,Town,0.56
Arts and Technology High School,411317001786,4113170,West Linn-Wilsonville SD 3J,High,31844.4088275166,87.518300735378,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.37
Athey Creek Middle School,411317000056,4113170,West Linn-Wilsonville SD 3J,Middle,11896.4568738206,699.638713703827,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.11
Boeckman Creek Primary School,411317001356,4113170,West Linn-Wilsonville SD 3J,Elementary,12966.6902946913,547.994186046455,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.33
Bolton Primary School,411317001447,4113170,West Linn-Wilsonville SD 3J,Elementary,15441.0273403846,347.168604651154,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.13
Boones Ferry Primary School,411317001575,4113170,West Linn-Wilsonville SD 3J,Elementary,13603.7375392023,620.075581395289,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.37
Cedaroak Park Primary School,411317000053,4113170,West Linn-Wilsonville SD 3J,Elementary,15134.4519191102,286.102782192664,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.08
Inza R Wood Middle School,411317001318,4113170,West Linn-Wilsonville SD 3J,Middle,13054.826681516,527.526009966709,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.32
Lowrie Primary School,411317001822,4113170,West Linn-Wilsonville SD 3J,Elementary,13256.1012681649,560.383720930191,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.24
Meridian Creek Middle School,411317001851,4113170,West Linn-Wilsonville SD 3J,Middle,3753.1860850463,414.756382591251,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.24
Rosemont Ridge Middle School,411317001414,4113170,West Linn-Wilsonville SD 3J,Middle,12044.3823612053,735.674418604614,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.11
Stafford Primary School,411317000054,4113170,West Linn-Wilsonville SD 3J,Elementary,12541.4820975607,431.145348837188,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.1
Sunset Primary School,411317000055,4113170,West Linn-Wilsonville SD 3J,Elementary,13747.0461343929,344.034883720908,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.13
Three Rivers Charter School,411317001437,4113170,West Linn-Wilsonville SD 3J,Middle,3782.07863447168,111.672388355104,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.0018220875
Trillium Creek Primary School,411317001825,4113170,West Linn-Wilsonville SD 3J,Elementary,3753.1860850463,579.174418604622,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.06
West Linn High School,411317000058,4113170,West Linn-Wilsonville SD 3J,High,12554.8865652841,1832.81240780919,1.3312958,11.313833,0.52183306,0.055347737,0.059207458,Suburb,0.08
